id,first_name,last_name,name,company,title,biography,linkedin_url,twitter_url,facebook_url,category_id,year
1fdcd219-076b-4254-ad44-1046e1dac022,Dana,Marlowe,Dana Marlowe,Accessibility Partners,Principal Partner,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
7764ca15-c5a8-4379-b628-0d222a5632fc,Kiran,Kaja,Kiran Kaja,Amazon,Principal Product Mgr Tech - Worldwide Stores Accessibility,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
20450421-a3c6-42e4-8508-39735b37c208,Alison,George,Alison George,Capital One UK,Digital Accessibility Specialist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
eb16ba7e-1858-48ef-84b5-a98c46c9ea25,Angela,Young,Angela Young,Epsilon,"Advisor, Digital Solutions Consulting - Accessibility Training & Awareness",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
55c910b5-ab5a-412d-9f46-237b592ed212,Sucheta,Narang,Sucheta Narang,AccessibleWorld,Founder and CEO,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
02bda7db-677d-49b3-97e5-8bad0e79a993,Jing,He,Jing He,Google,Senior UX Designer,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
5b59c419-b50c-4a1e-a146-4658e854e712,Abishua,Abraham,Abishua Abraham,Amazon,Sr Program Manager,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
f67a388b-5d22-4278-9b14-17ad8841d95d,Matthew,Shifrin,Matthew Shifrin,Bricks For The Blind,Founder,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
309e0000-5046-4290-9f16-99160d1d3545,Ethan,Richtsmeier,Ethan Richtsmeier,Santa Ana Unified School District,AT/AAC Specialist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
1ec90d07-e429-4056-8dc9-6e55c452046c,Carissa,Merrill,Carissa Merrill,Mayo Clinic,Lead Accessibility Designer,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
cc286f69-fc2c-4f31-b37d-c86f6a9a9dc7,Noe,Barrell,Noe Barrell,Deque,Staff Machine Learning Engineer,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
0f49d0d0-bf49-48b9-8fc2-fec4429863e3,Jayashree,Prabunathan,Jayashree Prabunathan,Google LLC,Manager Accessibility Analyst,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
3195a111-8983-4a43-85b5-7d3f91a6627d,Alpesh Danabhai,Ahir,Alpesh Danabhai Ahir,Walmart Inc.,Accessibility Specialist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
570dc2d7-60d3-40e8-8a28-540dbb830452,Sarah,Wegwerth,Sarah Wegwerth,Alchemie,Director of Academics,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
0aaa11ba-ef5b-4725-bf90-8045730287a6,Beth,Decker,Beth Decker,National Center for Accessible Media at GBH,Accessibility Specialist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
ee2ae587-f60a-4dc8-8ab6-12659eb2de2c,Sile,O'Modhrain,Sile O'Modhrain,NewHaptics,Co-Founder / CXO,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
a2c76fc5-e867-4381-83ff-57dde32161c2,Lauren,Race,Lauren Race,New York University,Accessibility Designer & Researcher,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
17eed264-0320-4896-9b6c-7701aa11a066,Andy,Bailey,Andy Bailey,Be My Eyes,CMO,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
371f94ff-86ad-48b7-89b1-ec10df1d4760,Robert,Grill,Robert Grill,Maximus,Director of Accessibility,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
bb752557-fde7-4f24-bfd3-3767879febe2,Terra,Masiel,Terra Masiel,Amazon,Sr. Product Manager,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
3d9996d2-d2b1-4718-9eff-896521577c04,Andreas,Putz,Andreas Putz,Amazon,Applied Scientist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
7112782a-637f-4507-bb8c-48beb27a9e23,Abid,Virani,Abid Virani,Fable,Co-Founder & COO,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
684cf809-65e6-4543-990e-8875b17000c0,Elizabeth,Whitaker,Elizabeth Whitaker,Vispero,Director of User Education and Outreach,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
821afbc0-0f00-4d47-881c-2f97cf67eb5d,Yesol,Kwak,Yesol Kwak,SK Happiness Foundation,Project Manager,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
e5ebacbb-c8f6-444c-bbba-3044f734cd0c,Tanya,Mallan,Tanya Mallan,Sonoma SELPA Adaptive Technology Center,Speech Pathologist/AAC Specialist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
deda7e04-eee3-4d79-965b-439fd46886c5,Paige,DeVries,Paige DeVries,Gallaudet University,"Graduate Student, Accessible Human-Centered Computing and Policy",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
062cc84f-5ea3-43ac-b6d9-a3927d097f03,Jiyeon,Lee,Jiyeon Lee,LG Electronics,LG Electronics Accessibility: Inclusive Design through Education & Community,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
8a5f520d-af2a-4b56-bf5a-095ecc50d64f,Rachel,Buchanan,Rachel Buchanan,Vispero,"Director, Technical Support",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
b320040d-c530-47c2-ac93-a11247787f1f,Jonathan,Mosen,Jonathan Mosen,National Federation of the Blind,Executive Director for Accessibility Excellence,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
a0a85a47-cb20-456d-a088-5f8f0949ced0,Jordan,Wagner,Jordan Wagner,The Ohio State University Nisonger Center,"Project Manager, Technology Projects","Working as a Direct Support Professional, Jordan Wagner began his work in the field of intellectual and developmental disabilities (IDD) more than 15 years ago as a psychology student at The Ohio State University. In this role, he made many friends who had developmental disabilities and assisted them in areas where it was difficult for them to help themselves. He sought to encourage independence for those with whom he worked. After earning his Bachelor of Arts in Psychology, Mr. Wagner now works at OSU Nisonger Center, a University Center for Excellence in Developmental Disabilities (UCEDD), as Project Manager for Nisonger Center Technology Projects. In this role, Jordan incorporates his experience assisting individuals with IDD, his passion for promoting independence, and his enthusiasm for technology. With the collaborative effort of the Technology Projects team, Mr. Wagner has conducted research activities about technology related services to support individuals with IDD and developed educational trainings and experiences, including virtual and in-person experiences with the Smart Home Discovery Place, Nisonger Center’s explorable smart home demonstration environment.",https://www.linkedin.com/in/jordan-wagner-67956813/,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
5c4cb748-5243-4558-a969-41bddaba9e4d,Katie,Wainwright,Katie Wainwright,Google,UX Researcher,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
7768b1c4-771c-4df4-8c66-b4140c34583e,Rick,Ferrie,Rick Ferrie,Savvas Learning Company,VP of Accessibility,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
1170cc02-0c5f-471e-a184-7dbeb4b9fa8c,Akheel,Firoz,Akheel Firoz,Microsoft,Product Manager 2,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
ba0c5f48-46ea-40c8-ba04-bbeb50283ae3,Lars Holm,Sørensen,Lars Holm Sørensen,Acquia,Accessibility Expert,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
041691b8-39f6-4550-acf0-0387fa234c14,Christy,Riddell,Christy Riddell,Sonoma SELPA Adaptive Technology Center,Speech Pathologist/AAC Specialist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
2654e62d-4eec-4a49-b9d6-9b09789d12d2,Hrishi,Rao,Hrishi Rao,NewHaptics,UX Researcher,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
fb43347d-f715-4a50-b87b-521a06cc2a9a,Ian,O'Bara,Ian O'Bara,Level Access,Senior Accessibility Consultant,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
a672336e-f8eb-4a64-b3c0-3878c0cbb0b2,Jaime,Young,Jaime Young,ServiceNow,UX Research Manager,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
986334b5-abf2-4a75-bcae-38539aac3f53,Katsuhito,Yamaguchi,Katsuhito Yamaguchi,Nihon University,Senior Researcher,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
e478af39-09ac-4684-8652-eacbf0a8ac0e,Dylan,Isaac,Dylan Isaac,University of Chicago Illinois,Accessibility Engineer & Consultant,"Dylan Isaac is the founder of Enablement Engineering, an AI accessibility consultancy based in Buffalo, NY. Previously Lead AI Engineer at Deque Systems, Dylan invented axe Assistant before turning his focus to building AI systems that extend human capability rather than replace it — a philosophy he calls ""enablement engineering."" 

His current work centers on Equalify Reflow, a multi-agent pipeline for converting PDFs into accessible, semantic markup. Dylan believes accessibility practitioners have been solving AI alignment problems for decades, and he's here to make that case loudly.",https://www.linkedin.com/in/dylan--isaac/,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
0af71f6c-75f0-4610-84b2-718b99d68ac3,Joyce Marie,Bursasco,Joyce Marie Bursasco,CSUN,IT Director,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
3512cf7a-14b8-4a32-9243-25531d4172ef,Sumner,Davenport,Sumner Davenport,SMDA Web Accessibility Team,Specialist Web Accessibility,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
3aea8f81-fdbc-4c32-925d-4c91130c4178,Lainey,Feingold,Lainey Feingold,Law Office of Lainey Feingold,"lawyer, author, public speaker",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
13a2c646-64d7-440a-88bf-298e71331566,Timothy,Kluthe,Timothy Kluthe,UNLV,Ph.D. Student,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
f4d4aed3-413c-46cc-9591-603e2b89bfb0,Mark,Miller,Mark Miller,Independent Consultant,W3C Invited Expert,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
cbc520f6-f132-4f0b-9b1e-3ad6177ae7db,Daniel,Damelin,Daniel Damelin,The Concord Consortium,Senior Scientist,"Daniel Damelin has worked in the field of education for 30 years, as a teacher, curriculum and technology developer, professional development leader, and educational researcher. Currently a Senior Scientist at the non-profit Concord Consortium, he has worked on numerous grant funded projects that resulted in open educational resources to support the learning of science through simulation and data visualization, inquiry-oriented curriculum and pedagogy, and formative assessment.
",https://www.linkedin.com/in/ddamelin/,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
f55b073c-ed35-487f-bb32-dcee547008e7,Yue-Ting,Siu,Yue-Ting Siu,CATT-NW/WSSB,Program Coordinator,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
15bfeebf-ab0f-4425-8fb2-a4079733a0cb,Jonathan,Pearlman,Jonathan Pearlman,University of Pittsburgh,N/A,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
0c70e206-fc46-44bc-9878-c7f1f92dbc41,Chancey,Fleet,Chancey Fleet,New York Public Library,Assistive Technology Coordinator,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
149ee0f3-0239-4af6-a4e0-b1e91617afd7,Hyung,Kim,Hyung Kim,North Carolina Agricultural and Technical State University,Dr.,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
c97de5b4-2385-40d5-adb9-c2034aad26e2,Mary Ann,Jawili,Mary Ann Jawili,AccessibleWorld,Lead Accessibility Consultant,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
b6418c55-b2cc-49a5-a09a-ba153038ffa4,J.,Mankoff,J. Mankoff,UW CREATE,Director,,https://www.linkedin.com/in/jennifer-mankoff-aa9587226/,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
69f8e190-e0fa-4f1b-9b7d-c885cd248924,Bonnie,Parisi,Bonnie Parisi,Salesforce,"VP, Product Accessibility",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
2ade9c64-988d-4760-a819-981989af8c89,Daniel,Tarekegn,Daniel Tarekegn,Google,"Senior Program Manager Lead, Search Accessibility",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
e7aac183-5898-42f7-8403-c7fb55fb1e37,Kristin,Wilson,Kristin Wilson,Cencora,Digital Portfolio Manager,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
3a7ff627-b964-423d-8bc0-7b67e96b7ebb,Joanne,Hawley,Joanne Hawley,Nelnet,Accessibility Team Lead,,https://www.linkedin.com/in/joannehawley,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
6d8cdc4f-fab4-4603-8ae2-3fb6623fde67,Miwa,Murata,Miwa Murata,Takasaki University of Health and Walfare,Associate Professor,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
de99d2b4-d683-44be-b9cb-f65e4b1426e9,Ali,Afzal,Ali Afzal,Apple,Accessibility Software Engineer,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
10709563-4f16-4ae1-8d5d-9dc2fab06ab2,Ryota,Uchida,Ryota Uchida,Sony Group Corporation,Senior Designer,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
b33f69ac-9643-45bb-9dbd-0a2fd0439ac3,Patrick,Sturdivant,Patrick Sturdivant,Deque Systems,VP & Principal Accessibility Strategist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
4485a921-2674-417a-b4bc-a7895a756391,Andrew,Crook,Andrew Crook,Paramount Global,Lead Accessibility Architect,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
89bcfbc3-d43b-4dfc-a994-e0382263740a,Preety,Kumar,Preety Kumar,Deque,CEO,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
381e773d-f002-46cf-8764-3a7c1d82a909,Patrick,Murphy,Patrick Murphy,Vispero,Chief Technology Officer of Hardware,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
8de62a22-9a2d-4790-86d1-7f75dce5df47,Dan,Gardner,Dan Gardner,ViewPlus Technologies,CEO,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
0805beda-ccfe-4f7c-ab70-594ae1ae4ab6,Marcia,Barnard-Borelli,Marcia Barnard-Borelli,California Department of Social Services,Digital Accessibility Consultant,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
6e6172f1-3678-4288-8626-9c5b3fbfc1dd,John,Sweet,John Sweet,Paramount Streaming,"VP, Accessibility",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
79c84204-9241-46d8-9199-0502f1dfde95,Cassandra,Zuria,Cassandra Zuria,Intuit,Senior Software Engineer,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
62163c22-9779-4a55-b470-ee530c0359be,Ted,Drake,Ted Drake,Intuit,Head of Accessibility and Inclusive Design,"Ted Drake is the Head of Accessibility and Inclusive Design at Intuit, a financial software company that creates Credit Karma, Mailchimp, TurboTax and QuickBooks. Ted leads a distributed team of Accessibility Champions; working together to power prosperity. Prior to Intuit, Ted co-founded Yahoo’s Accessibility Lab and was a developer evangelist. Ted speaks regularly at technology and design conferences and is a board member of Magical Bridge Foundation,  steering committee for  Web4All,  and Co-Program Chair for CSUN Assistive Technology Conference.
",https://www.linkedin.com/in/draket/,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
50d46fc7-8e6e-4b72-8503-85d5a756f904,Jason,Stark,Jason Stark,Described and Captioned Media Program,CEO,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
2255315f-0a6d-4ed2-af79-e8d949c7a55d,Kittipong,Sutthi,Kittipong Sutthi,Thai Blind People's Foundation,Director,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
dd6a2c1c-e4c5-4fa4-9786-9172fc4d643a,Ali,Forelli,Ali Forelli,Google,Product Manager,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
055e8ab8-f815-4170-b1ff-9223a4bb9d73,Sarah,Hummer,Sarah Hummer,"Saint Mary's College, Notre Dame",Instructional Technologist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
0ef08684-a626-42eb-8484-6130e78c361a,Jory,Cunningham,Jory Cunningham,Amazon AWS,Senior Accessibility Specialist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
200664b0-e34d-46fe-a7e8-ea687b762f6e,Jared,Smith,Jared Smith,WebAIM,Director,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
d9815fd1-971e-491a-a188-853f132b5f55,Kamonwan,Inaram,Kamonwan Inaram,National Braille Promotion and Development Fund,Board Member,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
e1cff183-d362-4f02-8407-d34e18e99b12,Kristina,Launey,Kristina Launey,Seyfarth Shaw LLP,Partner,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
cb8e1db1-89b6-4d5c-898f-e1d7f3718d63,Kyle,Sisk,Kyle Sisk,DCMP,CTO,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
18f634ef-4d9b-4d55-8e90-b67f4796b707,Jonathan,Gorges,Jonathan Gorges,College of the Desert,Instructional Computer Support Specialist/Adjunct Faculty,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
435318ce-8cde-4b43-9ec9-fe472561fd44,Allison,Mello,Allison Mello,California School for the Blind,Assistive Technology Specialist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
f5863e14-de99-464b-8ef7-18153c325d3d,Cat,Johnson,Cat Johnson,Khan Academy,Senior Frontend Engineer,I am a Senior Frontend Engineer at Khan Academy and I’ve been working in the industry for over 8+ years. During my day job I work mostly on React web components and focus on Accessible Technology. On my off hours I love talking about how to create more accessible and inclusive web applications and writing about new technology creating positive social impact in our world today. I firmly believe technology can be used to create a more inclusive and equitable world as long as we keep it in check.,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
ebc960c0-75e7-4133-94ab-7b83780d2457,Gregory,Matthews,Gregory Matthews,California Department of Social Services,Digital Accessibility Consultant,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
d5c078d4-697b-49e4-8cc2-ce4799bf5e1e,Tatsuo,Fujiwara,Tatsuo Fujiwara,Sony Group Corporation,,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
1b89efec-db57-4f2d-a7dd-d326d24c9218,Hao,Tang,Hao Tang,BMCC/CUNY,Professor,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
e5efb5e3-272a-490a-843a-e4dae0362a48,Maxine,Williams,Maxine Williams,Meta,"VP, Accessibility & Engagement",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
0d14f5a3-596e-48f4-a5b8-cb3d2ee095fb,Ryan,Jones,Ryan Jones,Vispero,"SVP, Global Accessibility Strategy and Advocacy",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
47c3ae0c-b321-4330-b298-a1d52f5cc579,Charlotte,McCleary,Charlotte McCleary,Fizz Studio,Software Developer,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
f74003f6-1078-4c95-aee8-2c757036864a,Ryan,Bonheyo,Ryan Bonheyo,Communication Service for the Deaf,"Director of Business Development, CSD Access",,https://www.linkedin.com/in/ryan-bonheyo/,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
5b4056e5-cf9d-41f8-8f44-19f179dda014,Andrew,Buck,Andrew Buck,The Ohio State University Nisonger Center,Research Assistant Professor and LEND Special Education Faculty Member,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
0fb87065-f37b-4566-b36d-8ceb08694e92,Renata,Drucker,Renata Drucker,Microsoft,Product Manager,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
789db635-24ec-4c82-aa70-47ebaf6e74f1,Adrian,Ledda,Adrian Ledda,Activision,"Director, Inclusive Game Design","Adrian is the Director of Inclusive Game Design at Activision. Since 2009, he has worked with our game teams as an engineer and designer, and now leads efforts to improve inclusivity through innovation in our gaming experiences and technology.",https://www.linkedin.com/in/adrian-ledda/,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
ae5630a9-b830-446f-a8da-1dd7ed189a76,Jeffrey,Singleton,Jeffrey Singleton,Converge Accessibility LLC,Principal,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
5e9c40d5-659b-420e-9850-351a4dabb1f8,Michael,Fairchild,Michael Fairchild,Microsoft,Senior Technical Program Manager,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
55d85e4b-00a4-461e-82f9-795742911cdf,Claudio,Vera,Claudio Vera,A11yInnovation,Consultant,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
af67cb81-1bb4-4e92-a35f-64b9c04b42a7,Nina,Krauss,Nina Krauss,SAP SE,Accessibility Specialist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
7ae23223-9b41-4480-86c8-00779771661e,Zane,McHattie,Zane McHattie,Hilton,"Senior Manager, Digital Accessibility",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
b79492d8-46da-493f-8b26-1ebebc02ffe2,Randy,Bascue,Randy Bascue,Ebay,"Staff Product Designer, Design Systems",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
aa1003cf-c358-45da-b939-03c8fb0b9274,Isabella,Blake,Isabella Blake,UC Irvine,"Student (class of 2026), UC Irvine","I’m an autistic scholar-activist working to maximize quality of life for the disabled community through accessible, high-quality health services and human-rights-oriented health policy.
",,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
31aefa58-89e4-497c-91b1-82ec6878589f,Sowjanya,Param,Sowjanya Param,Walmart,Accessibility Specialist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
a46b011c-bba7-4aa5-a70c-c46a6158ba9e,Michael,May,Michael May,American Printing House,Navigation Technology Advisor,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
6b8fd7ae-ef7a-4f46-a15d-91ab6bab1b9e,Heather,Bridgman,Heather Bridgman,AT&AEM Center at OCALI,Assistive Technology and Accessible Educational Materials Specialist,"Heather Bridgman is an Assistive Technology and Accessible Educational Materials Specialist with the AT&AEM Center at OCALI. She is a rehabilitation engineer and has worked in both the medical and educational environments. Her specialties include computer access, augmentative communication, online learning, and digital accessibility. She has a master’s degree in systems engineering with a concentration in rehabilitation as well as a teaching license in high school mathematics. She is certified as a RESNA Assistive Technology Professional, an IAAP Accessible Document Specialist, and teaches AT courses at Ashland University. Recent projects include development of SIFTS (sifts.ocali.org)  which is an AT feature-matching tool and the online modules known as ATIM (Assistive Technology Internet Modules) https://atinternetmodules.org/. She is also a co-author of the book, Show Me: A Teacher’s Guide to Video Modeling.",https://www.linkedin.com/in/heather-bridgman-55053bb/,https://x.com/ataem_ocali,https://www.facebook.com/profile.php?id=100057101334341,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
9e883ac8-b5ae-478c-b32a-b0f2b7e47681,Toshihiko,Komada,Toshihiko Komada,Nihon University,Associate Professor,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
a3a97c1a-a4c5-4da1-8d76-34500e48a566,Tom,Hoffmann,Tom Hoffmann,1EdTech,Assessment Standards Consultant,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
5103d0fb-7a4b-4640-9f78-ace39583cf0a,Clint,Covington,Clint Covington,Microsoft,"Principal Program Manager, Experiences + Devices Accessibility",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
8bf49ec6-b777-4d27-b37b-4a0875b5834d,Mohit,Goenka,Mohit Goenka,Yahoo,Director of Engineering,"Mohit Goenka is a dynamic Engineering Leader at Yahoo, where he serves as the Director of Engineering spearheading growth initiatives. With a wealth of experience across Android, iOS, and Web, he has successfully built and led global teams responsible for some of the world’s most complex applications, including Yahoo Mail, Yahoo Messenger, and Grindr. His versatile career spans roles from web developer and product manager to engineering leader, providing him with a holistic perspective on inclusive product development.

A prolific innovator, Mohit is a Yahoo Super Star award recipient and a Master Inventor, holding an extensive portfolio of patents. His commitment to the tech community is reflected in nearly two decades of speaking engagements, including a consistent presence at the CSUN Assistive Technology Conference (2018–2026) and TechEx North America.

Mohit holds a Master of Science in Computer Science from the University of Southern California (USC), where his research focused on Game Theory and Human Behavior. Beyond the office, he is a published poet archived in the USC Libraries, an avid traveler, and a board game strategist.",https://www.linkedin.com/in/mohitgoenka,https://x.com/mohitgoenka,https://www.facebook.com/mohitgoenka,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
e395d060-852d-4a4c-8cd4-41023e324b9c,Wisam,Yasen,Wisam Yasen,Taskar Center for Accessible technology - University of Washington,Lead software engineer,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
01c44727-4e00-4360-a27b-c6b09d6f7acb,NM,Dayton,NM Dayton,Google,Accessibility Standards Technical Program Manager,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
a539e14d-380d-4bc5-9da6-660fe44cfca9,Eralee,Rivera,Eralee Rivera,Mayo Clinic,Senior XD Researcher,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
e942403e-2e5d-4391-ba71-41b3c2d61155,Jonathan,Castaneda,Jonathan Castaneda,Cencora,"Sr. Product Design Manager, Design Systems and Accessibility",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
480b0f4b-06af-4de5-963b-663f3e65c699,Andreas,Stefik,Andreas Stefik,"University of Nevada, Las Vegas",Professor,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
e2345c12-56ce-4715-975f-0a8335f9a32b,James,Coughlan,James Coughlan,Smith-Kettlewell Eye Research Institute,Senior Scientist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
2d373a70-44c8-4f95-a472-deb35dc047ee,Jeanette,Head,Jeanette Head,Khan Academy,Engineering Manager & Accessibility Architect,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
83c35036-4858-4031-90ab-6b6e777d4fd1,Reina,Nakanishi,Reina Nakanishi,Shimizu Corporation,,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
37d1b411-0e13-4145-9c59-6459c3858be5,Thomas,Starbranch,Thomas Starbranch,Havard Business School Online,"Program Director, Digital Accessibility",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
a45aaef7-8683-45e0-aea8-49df72503c15,Ariana,Aboulafia,Ariana Aboulafia,Center for Democracy & Technology,"Project Lead, Disability Rights in Tech Policy",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
a95bc5d2-b0a5-46fd-ac5e-953d704d8afd,Judith,Dixon,Judith Dixon,,Author,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
57ae2e2c-1ad4-411e-874a-877a56e0a19d,Hannah,Williams,Hannah Williams,UNLV,Ph.D. Candidate,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
