session_id,title,track,primary_topic,audience_level,date,time,location,year,abstract,num_presenters,num_secondary_topics,secondary_topics,target_audiences,has_paper,presenter_names,presenter_affiliations
32bc990f-7615-4e59-b1af-1661500eb60e,CANCELED - Stump the Screen Reader,AH Only Sessions,Design,Beginning: Minimal knowledge of topic; how-to instruction of a new subject matter.,2026-03-10,14:20,Grand CD,2026,,0,2,Digital Accessibility; Blind/Low Vision,Disability Specific; Entertainment & Recreation; Marketing,True,,
3eeda060-63af-4798-b9de-24785b69ebe7,"Comparing Accessibility of Tooltips, Modals, Popups, Accordions",AH Only Sessions,Design,Intermediate: Basic to mid-level knowledge of topic; sharing of smart practices and real-world application of the subject matter.,2026-03-10,14:20,Orange County 4,2026,,1,2,Digital Accessibility; Development,Healthcare & Rehabilitation; Administration & Business Support; Higher Education; Government; Media & Publishing; Employment & Human Resources; Information & Communications Technology; Marketing,True,Rahul Kumar,Oracle
3de09ea2-528a-42bc-bcf2-47171d5a6c87,Federal Agencies Promote Digital Accessibility: Industry Outreach,AH Only Sessions,Digital Accessibility,Intermediate: Basic to mid-level knowledge of topic; sharing of smart practices and real-world application of the subject matter.,2026-03-10,14:20,Platinum 6,2026,,2,2,Information and Communications Technology (ICT); Law/Compliance and Policy,Administration & Business Support; Government; Information & Communications Technology,True,Betsy Sirk; Owen Chong,National Aeronautics and Space Administration (NASA); National Aeronautics and Space Administration (NASA)
1cd533b9-b684-472f-b933-2a86406cf6f0,From Boring to Playful: A Toy Solution for Braille Practice,AH Only Sessions,Product Demonstration,Intermediate: Basic to mid-level knowledge of topic; sharing of smart practices and real-world application of the subject matter.,2026-03-10,14:20,Grand AB,2026,,1,2,Blind/Low Vision; Education,Disability Specific; K-12 Education; Research & Development,True,Yesol Kwak,SK Happiness Foundation
c1d6d617-8bc7-419d-9da5-a7ba2798bbbc,"Inclusio: A One-Stop Shop for Interoperable, Accessible Graphics",AH Only Sessions,Digital Accessibility,Intermediate: Basic to mid-level knowledge of topic; sharing of smart practices and real-world application of the subject matter.,2026-03-10,14:20,Grand JK,2026,,3,2,Blind/Low Vision; Artificial Intelligence (AI) and Machine Learning (ML),Higher Education; Disability Specific; K-12 Education; Research & Development,True,Dan Gardner; Nicholas Giudice; Derrick Smith,ViewPlus Technologies; UNAR Labs; Auburn University at Montgomery
fac24db3-db2b-4ee9-ae0d-455b15e59b68,Interactive Leadership Lab: Unlocking Accessibility Strategies,AH Only Sessions,Design,Intermediate: Basic to mid-level knowledge of topic; sharing of smart practices and real-world application of the subject matter.,2026-03-10,14:20,Orange County 3,2026,,1,2,Digital Accessibility; Information and Communications Technology (ICT),Retail & Wholesale; Information & Communications Technology,True,Nandita Gupta,Cisco
6acdf19c-f596-4f9f-92aa-aa5be9e33ace,Negotiating Accessibility: How to Turn Pushback into Progress,AH Only Sessions,Digital Accessibility,Intermediate: Basic to mid-level knowledge of topic; sharing of smart practices and real-world application of the subject matter.,2026-03-10,14:20,Orange County 2,2026,,2,2,Information and Communications Technology (ICT); Leadership and Strategy,Research & Development; Information & Communications Technology,True,Radostina Tsvetkova; Jaunita Flessas,Norwegian Directorate of Labour and Welfare (NAV); Empower Accessibility
2524be9f-19bd-448d-8951-cd1167406226,New Kindle Features Advancing Inclusive Reading,AH Only Sessions,Mobile Technology,Beginning: Minimal knowledge of topic; how-to instruction of a new subject matter.,2026-03-10,14:20,Platinum 4 - Amazon,2026,,1,2,Digital Accessibility; Product Demonstration,Media & Publishing; Entertainment & Recreation; Information & Communications Technology,True,Terra Masiel,Amazon
6ae8477d-25ec-4365-aca7-d54c609a18f3,Practical Approaches to Prevent Litigation and Regulatory Review,AH Only Sessions,Digital Accessibility,Beginning: Minimal knowledge of topic; how-to instruction of a new subject matter.,2026-03-10,14:20,Platinum 3 - Deque,2026,,1,1,Law/Compliance and Policy,Legal,True,Matthew Luken,Deque
cea7f7e2-d78a-43d0-bcb8-38db5df73ba5,Tech4Me: Plug in and Power up Competitive Integrated Employment,AH Only Sessions,Employment and Workplace,Beginning: Minimal knowledge of topic; how-to instruction of a new subject matter.,2026-03-10,14:20,Platinum 9,2026,,3,2,Independent Living; Cognitive and Learning Disabilities,Disability Specific; Employment & Human Resources,True,Jordan Wagner; Jessie Green; Andrew Buck,The Ohio State University Nisonger Center; The Ohio State University Nisonger Center; The Ohio State University Nisonger Center
32508a76-bd85-42cc-bd7b-ed8bdc0e8c1b,Usability and Accessibility Regression: A Live-User Data Study,AH Only Sessions,Design,Intermediate: Basic to mid-level knowledge of topic; sharing of smart practices and real-world application of the subject matter.,2026-03-10,14:20,Platinum 8,2026,,2,2,Digital Accessibility; Development,Higher Education; Government; Transportation; Legal; Employment & Human Resources; Finance & Banking; Retail & Wholesale; Research & Development; Healthcare & Rehabilitation; Administration & Business Support; K-12 Education; Insurance; Media & Publishing; Entertainment & Recreation; Information & Communications Technology,True,Aaron Page; Ryan Wieland,Allyant; Allyant
2a116ead-be1c-4d0e-b2cf-651bab266a92,Vispero & Everway: Enterprise Solutions for Inclusive Workplaces,AH Only Sessions,,Intermediate: Basic to mid-level knowledge of topic; sharing of smart practices and real-world application of the subject matter.,2026-03-10,14:20,Platinum 2 - Vispero,2026,,1,0,,Higher Education; Disability Specific; K-12 Education; Employment & Human Resources; Information & Communications Technology,True,Matt Ater,Vispero
f0178d5d-3f07-45dc-a93c-cc5c98fceac8,A Sound Education: Demystifying Audio Description in Higher Ed,AH Only Sessions,Blind/Low Vision,Beginning: Minimal knowledge of topic; how-to instruction of a new subject matter.,2026-03-10,15:20,Elite 1-2,2026,,1,2,Education; Video and Live Streaming,Higher Education; Media & Publishing,True,Brian McNeilly,"University of California, Office of the President"
2a4e74ae-3358-490d-a9b0-915c0898d028,Accessibility at Scale: Maximizing Coverage and Quality,AH Only Sessions,Digital Accessibility,Beginning: Minimal knowledge of topic; how-to instruction of a new subject matter.,2026-03-10,15:20,Platinum 7 - AudioEye,2026,,2,0,,Administration & Business Support; Sales; Media & Publishing; Finance & Banking; Retail & Wholesale; Manufacturing,True,Mike Barton; Monterey Thompson,AudioEye; AudioEye
05e78e54-6b0d-4126-b78b-d1ddc6df71b6,Accessible Science Experiments for Visually Impaired Students,AH Only Sessions,Blind/Low Vision,Beginning: Minimal knowledge of topic; how-to instruction of a new subject matter.,2026-03-10,15:20,Elite 3 - Journal Track,2026,,1,1,Education,Higher Education; Disability Specific; K-12 Education; Research & Development,True,Piyush Chanana,"National Centre for Assistive Health  Technologies, Indian Institute of  Technology Delhi"
d989622d-4ac0-443d-854e-b26e62850ce0,ADA Title II and You: Document Accessibility in Your Office,AH Only Sessions,Digital Accessibility,Beginning: Minimal knowledge of topic; how-to instruction of a new subject matter.,2026-03-10,15:20,Orange County 1,2026,,2,2,Leadership and Strategy; Law/Compliance and Policy,Government; Legal; Information & Communications Technology,True,Dana Marlowe; Sharon Rosenblatt,Accessibility Partners; Accessibility Partners
9f342f02-9e9a-43ab-ad10-3a6b75456913,AI for Accessibility: Real-World Innovations Empowering All,AH Only Sessions,Digital Accessibility,Beginning: Minimal knowledge of topic; how-to instruction of a new subject matter.,2026-03-10,15:20,Platinum 6,2026,,3,2,Emerging Technologies; Artificial Intelligence (AI) and Machine Learning (ML),Disability Specific; Research & Development; Information & Communications Technology,True,Cassandra Zuria; Ken Bigler; Marco Salsiccia,Intuit; Intuit; BlindSVG
d4078eed-7dcf-4c5d-ae2a-e919e6b1f8bd,"AI, Wearable and Community Driven Innovation",AH Only Sessions,Product Demonstration,Beginning: Minimal knowledge of topic; how-to instruction of a new subject matter.,2026-03-10,15:20,Grand GH,2026,,1,2,Blind/Low Vision; Artificial Intelligence (AI) and Machine Learning (ML),Healthcare & Rehabilitation; Administration & Business Support; Government; Media & Publishing; Employment & Human Resources; Retail & Wholesale; Research & Development; Information & Communications Technology; Military,True,Xiaoran Wang,"AGIGA, Inc."
36db1d28-7c28-4f7c-9a2e-14e383b1f5a6,Evo-Web: An A11Y-First Approach to Building UI Components at eBay,AH Only Sessions,Design,Intermediate: Basic to mid-level knowledge of topic; sharing of smart practices and real-world application of the subject matter.,2026-03-10,15:20,Orange County 3,2026,,4,2,Engineering; Web,Information & Communications Technology,True,Randy Bascue; Goutham Ponnada; Andrew Gliga; Ian McBurnie,Ebay; Ebay; Ebay; eBay
48b6b830-a147-4b30-b20a-f76cfa2d97c2,From Pre-Braille to Data Fluency: Developing Tactile Skills,AH Only Sessions,Digital Accessibility,Beginning: Minimal knowledge of topic; how-to instruction of a new subject matter.,2026-03-10,15:20,Grand AB,2026,,2,2,Emerging Technologies; Blind/Low Vision,Higher Education; Disability Specific; Information & Communications Technology,True,Timothy Hornik; Dave Williams,Dot Inc; Dot Inc
f0241d6b-993d-4ce6-8e1f-43b3dd8db167,Is AI Good for the DeafBlind Community?,AH Only Sessions,Blind/Low Vision,Beginning: Minimal knowledge of topic; how-to instruction of a new subject matter.,2026-03-10,15:20,Grand JK,2026,,1,2,Artificial Intelligence (AI) and Machine Learning (ML); Deaf and Hard of Hearing,Disability Specific; K-12 Education; Employment & Human Resources; Information & Communications Technology,True,Bryan Ward,Helen Keller National Center for DeafBlind Youths and Adults
91935410-02f2-4889-ab84-fd398bc202ad,Smartphone Training to Enhance Life Skills of Thai Blind,AH Only Sessions,Digital Accessibility,Intermediate: Basic to mid-level knowledge of topic; sharing of smart practices and real-world application of the subject matter.,2026-03-10,15:20,Orange County 2,2026,,4,2,Information and Communications Technology (ICT); Independent Living,Healthcare & Rehabilitation; Entertainment & Recreation; Information & Communications Technology,True,Subin Baekhunthod; Parakorn Kamdech; Kanit Pamanee; Daranpop Nantaru,TAB; TAB; Thailand Association of the Blind; TAB
e21f182e-1ee2-4f6f-8037-3de3d7a195e4,Strengthening AT Consideration with the AT Decision-Making Tool,AH Only Sessions,Education,Intermediate: Basic to mid-level knowledge of topic; sharing of smart practices and real-world application of the subject matter.,2026-03-10,15:20,Orange County 4,2026,,1,2,Development; Leadership and Strategy,K-12 Education,True,Heather Bridgman,AT&AEM Center at OCALI
5b1c58c8-d45e-4f19-8fff-8c7fdfdb044d,Supporting Students with Blindness in Denmark,AH Only Sessions,Blind/Low Vision,Intermediate: Basic to mid-level knowledge of topic; sharing of smart practices and real-world application of the subject matter.,2026-03-10,15:20,Grand CD,2026,,2,1,Education,Higher Education; Disability Specific; Government; Information & Communications Technology,True,Jens Victor Petersen; Dorte Larsen,Region Syddanmark; CKV
1d6c5cb1-be44-4ef9-ab0e-32b5ef92ada1,The Role of Typing Instruction in School Education and Dyslexia,AH Only Sessions,Digital Accessibility,Beginning: Minimal knowledge of topic; how-to instruction of a new subject matter.,2026-03-10,15:20,Platinum 9,2026,,2,2,Education; Cognitive and Learning Disabilities,Disability Specific; K-12 Education,True,Rumi Hirabayashi; Miwa Murata,University of Tokyo; Takasaki University of Health and Walfare
19ae9ac2-faea-491d-82f5-3e9863f08c3e,Write It Right: Crafting Acceptance Criteria for Success,AH Only Sessions,Design,Intermediate: Basic to mid-level knowledge of topic; sharing of smart practices and real-world application of the subject matter.,2026-03-10,15:20,Platinum 8,2026,,1,2,Digital Accessibility; Development,Information & Communications Technology,True,May-Fei Lee,Intopia
221153e9-9110-4d53-abb5-57640c7a1239,Featured Presentation: Nike — Innovating for All Athletes,AH Only Sessions,,,2026-03-11,08:00,Platinum 6,2026,,5,0,,,True,Tatyana McFadden; Noah Malone; Clark Rachfal; Carissa Rudolf; Kristine Morich,Nike; Nike; Nike; Nike; Nike
bdb6351d-a3dc-4e99-a916-f5dcf9ea4beb,Quiet Space,AH Only Sessions,,,2026-03-11,08:00,Platinum 10,2026,,0,0,,,True,,
2d48bc92-da2e-4879-8945-08c833b3978c,A Forum Discussing Operationalizing Accessibility in the PDLC,AH Only Sessions,,Intermediate: Basic to mid-level knowledge of topic; sharing of smart practices and real-world application of the subject matter.,2026-03-11,09:20,Platinum 1 - Level Access,2026,,2,0,,Higher Education; Government; Transportation; Employment & Human Resources; Finance & Banking; Retail & Wholesale; Marketing; Healthcare & Rehabilitation; K-12 Education; Sales; Insurance; Media & Publishing; Entertainment & Recreation; Agriculture; Manufacturing; Information & Communications Technology; Military,True,Abid Virani; Karen Hawkins,Fable; Level Access
567d0632-5fda-48d1-966d-4ee41b054879,Accessibility Family Feud: United Airlines Digital Edition,AH Only Sessions,Digital Accessibility,Intermediate: Basic to mid-level knowledge of topic; sharing of smart practices and real-world application of the subject matter.,2026-03-11,09:20,Platinum 8,2026,,1,2,Development; Leadership and Strategy,Administration & Business Support; Transportation; Information & Communications Technology,True,Patty Grapenthin,United Airlines
69156751-bb16-413e-9441-c9c7db562891,Accessible Cybersecurity Education for Deaf or Blind Students,AH Only Sessions,Blind/Low Vision,Beginning: Minimal knowledge of topic; how-to instruction of a new subject matter.,2026-03-11,09:20,Elite 1-2,2026,,2,2,Education; Deaf and Hard of Hearing,Higher Education; Disability Specific; K-12 Education; Research & Development,True,Steven Forney; Jesse Hairston,The University of Alabama in Huntsville; The University of Alabama in Huntsville
a72e9de4-9d54-465b-88c3-817106afce1c,Accessible Tech: A Foundation for NASA Mission Success,AH Only Sessions,Digital Accessibility,Beginning: Minimal knowledge of topic; how-to instruction of a new subject matter.,2026-03-11,09:20,Orange County 1,2026,,2,2,Emerging Technologies; Information and Communications Technology (ICT),Government; Research & Development; Information & Communications Technology,True,Betsy Sirk; Owen Chong,National Aeronautics and Space Administration (NASA); National Aeronautics and Space Administration (NASA)
a216d1a5-c837-445e-a533-ad534d5880ef,AI and Accessibility: Describing Graphs with Alternative Texts,AH Only Sessions,Blind/Low Vision,Intermediate: Basic to mid-level knowledge of topic; sharing of smart practices and real-world application of the subject matter.,2026-03-11,09:20,Elite 3 - Journal Track,2026,,2,1,Artificial Intelligence (AI) and Machine Learning (ML),Higher Education; Disability Specific; Media & Publishing; Research & Development; Information & Communications Technology; Marketing,True,Nicolò Donati; Milena Risi,"Zanichelli Publisher & University of Bologna; Zanichelli Publishing and University of Rome ""Tor Vergata"""
7a78bbb7-c18a-4538-a663-d7e2bcfed0ee,AI for Accessibility: Balancing Automation with Human Oversight,AH Only Sessions,Design,Beginning: Minimal knowledge of topic; how-to instruction of a new subject matter.,2026-03-11,09:20,Platinum 6,2026,,1,2,Digital Accessibility; Artificial Intelligence (AI) and Machine Learning (ML),Higher Education; Government; Employment & Human Resources; Finance & Banking; Retail & Wholesale; Research & Development; Marketing; Healthcare & Rehabilitation; Administration & Business Support; Disability Specific; K-12 Education; Media & Publishing; Entertainment & Recreation; Information & Communications Technology,True,Sowjanya Param,Walmart
2aad1ef5-84f0-4f25-ba96-6b5053b4e538,"AI for Accessibility: Pitfalls, Insights, and Practical Guidance",AH Only Sessions,Digital Accessibility,Intermediate: Basic to mid-level knowledge of topic; sharing of smart practices and real-world application of the subject matter.,2026-03-11,09:20,Orange County 4,2026,,1,2,Artificial Intelligence (AI) and Machine Learning (ML); Development,Media & Publishing; Research & Development; Information & Communications Technology,True,Meredith Tully,Accessible Path Consulting
933df7ea-f749-4d64-861e-55b3d2318b57,AI: Your Superpower for Shifting Accessibility Left,AH Only Sessions,Design,Intermediate: Basic to mid-level knowledge of topic; sharing of smart practices and real-world application of the subject matter.,2026-03-11,09:20,Grand GH,2026,,1,2,Digital Accessibility; Artificial Intelligence (AI) and Machine Learning (ML),Information & Communications Technology,True,Manish Agrawal,IAccessible Inc
e176d154-b0a1-4e94-8622-04fc902c4abf,Best Outcomes for Students in School because of AT,AH Only Sessions,Education,Beginning: Minimal knowledge of topic; how-to instruction of a new subject matter.,2026-03-11,09:20,Platinum 9,2026,,1,0,,K-12 Education,True,Dean Troup,Palm Springs Unified School District
2a1d4c27-354e-46cd-8aff-bc8a0bd15c7f,Creating Accessible Flowcharts and Organization Charts,AH Only Sessions,Design,Intermediate: Basic to mid-level knowledge of topic; sharing of smart practices and real-world application of the subject matter.,2026-03-11,09:20,Orange County 3,2026,,3,2,Digital Accessibility; Education,Administration & Business Support; Government; Employment & Human Resources; Information & Communications Technology,True,Marcia Barnard-Borelli; Gregory Matthews; Der Xiong,California Department of Social Services; California Department of Social Services; California Department of Social Services
84fb7475-997e-4530-9bbb-74f32128b74d,From Stage to Museum: Accessibility as a Creative Resource,AH Only Sessions,Leisure and Travel,Beginning: Minimal knowledge of topic; how-to instruction of a new subject matter.,2026-03-11,09:20,Grand AB,2026,,1,2,Blind/Low Vision; Independent Living,Disability Specific; Entertainment & Recreation,True,Klaus Hoeckner,Access Austria/HGBS
